dista [mm],"L(Current1,Current1) [uH]","L(Current3,Current1) [uH]","L(Current3,Current3) [uH]","CplCoef(Current1,Current3) []",Data_Type
33.28332833,126.8157031,73.46490789,123.6177618,0.587080237,
33.30333033,126.7972062,73.43677355,123.6059158,0.58692537,
33.32333233,126.7787271,73.40866487,123.5940907,0.586770553,
33.34333433,126.7602658,73.38058177,123.5822865,0.586615788,
33.36333633,126.7418226,73.35252418,123.5705029,0.586461072,
33.38333833,126.7233974,73.32449204,123.5587398,0.586306408,
33.40334033,126.7049903,73.29648527,123.5469971,0.586151793,
33.42334233,126.6866014,73.26850381,123.5352748,0.585997229,
33.44334433,126.6682307,73.24054758,123.5235726,0.585842715,
33.46334633,126.6498784,73.2126165,123.5118905,0.585688251,
33.48334833,126.6315444,73.18471052,123.5002283,0.585533837,
33.50335034,126.6132289,73.15682956,123.4885858,0.585379473,
33.52335234,126.594932,73.12897355,123.4769631,0.585225158,
33.54335434,126.5766536,73.10114242,123.4653599,0.585070893,
33.56335634,126.5583939,73.0733361,123.4537762,0.584916677,
33.58335834,126.5401529,73.04555451,123.4422117,0.58476251,
33.60336034,126.5219308,73.0177976,123.4306664,0.584608392,
33.62336234,126.5037275,72.99006527,123.4191402,0.584454324,
33.64336434,126.4855432,72.96235748,123.4076329,0.584300304,
33.66336634,126.4673778,72.93467414,123.3961445,0.584146333,
33.68336834,126.4492316,72.90701518,123.3846747,0.583992411,
33.70337034,126.4311045,72.87938054,123.3732234,0.583838537,
33.72337234,126.4129966,72.85177014,123.3617907,0.583684711,
33.74337434,126.394908,72.82418391,123.3503762,0.583530934,
33.76337634,126.3768388,72.79662179,123.3389799,0.583377205,
33.78337834,126.358789,72.76908369,123.3276017,0.583223524,
33.80338034,126.3407587,72.74156956,123.3162414,0.583069891,
33.82338234,126.322748,72.71407932,123.304899,0.582916306,
33.84338434,126.3047569,72.68661289,123.2935743,0.582762768,
33.86338634,126.2867855,72.65917022,123.2822671,0.582609278,
33.88338834,126.2688339,72.63175122,123.2709774,0.582455836,
33.90339034,126.2509021,72.60435583,123.259705,0.58230244,
33.92339234,126.2329903,72.57698397,123.2484498,0.582149092,
33.94339434,126.2150984,72.54963559,123.2372117,0.581995791,
33.96339634,126.1972266,72.5223106,123.2259905,0.581842537,
33.98339834,126.1793749,72.49500893,123.2147862,0.581689329,
34.00340034,126.1615435,72.46773051,123.2035986,0.581536168,
34.02340234,126.1437322,72.44047528,123.1924275,0.581383054,
34.04340434,126.1259413,72.41324317,123.181273,0.581229987,
34.06340634,126.1081708,72.38603409,123.1701347,0.581076965,
34.08340834,126.0904208,72.35884799,123.1590127,0.58092399,
34.10341034,126.0726913,72.33168479,123.1479068,0.580771061,
34.12341234,126.0549824,72.30454441,123.1368168,0.580618178,
34.14341434,126.0372942,72.2774268,123.1257427,0.58046534,
34.16341634,126.0196267,72.25033188,123.1146843,0.580312549,
34.18341834,126.0019801,72.22325957,123.1036415,0.580159803,
34.20342034,125.9843543,72.19620981,123.0926142,0.580007102,
34.22342234,125.9667495,72.16918253,123.0816022,0.579854447,
34.24342434,125.9491658,72.14217766,123.0706054,0.579701837,
34.26342634,125.9316031,72.11519512,123.0596238,0.579549272,
34.28342834,125.9140616,72.08823485,123.0486571,0.579396752,
34.30343034,125.8965413,72.06129677,123.0377052,0.579244277,
34.32343234,125.8790423,72.03438081,123.0267681,0.579091847,
34.34343434,125.8615647,72.00748691,123.0158457,0.578939461,
34.36343634,125.8441085,71.98061499,123.0049376,0.57878712,
34.38343834,125.8266738,71.95376498,122.994044,0.578634823,
34.40344034,125.8092608,71.92693681,122.9831646,0.578482571,
34.42344234,125.7918693,71.90013042,122.9722993,0.578330362,
34.44344434,125.7744996,71.87334572,122.961448,0.578178198,
34.46344634,125.7571517,71.84658265,122.9506105,0.578026077,
34.48344834,125.7398256,71.81984114,122.9397868,0.577874,
34.50345035,125.7225215,71.79312112,122.9289767,0.577721967,
34.52345235,125.7052393,71.76642252,122.9181801,0.577569978,
34.54345435,125.6879792,71.73974526,122.9073969,0.577418031,
34.56345635,125.6707413,71.71308928,122.8966269,0.577266128,
34.58345835,125.6535255,71.68645451,122.8858701,0.577114269,
34.60346035,125.636332,71.65984086,122.8751262,0.576962452,
34.62346235,125.6191609,71.63324829,122.8643952,0.576810678,
34.64346435,125.6020122,71.6066767,122.853677,0.576658947,
34.66346635,125.5848859,71.58012604,122.8429714,0.576507259,
34.68346835,125.5677822,71.55359623,122.8322783,0.576355613,
34.70347035,125.5507012,71.52708721,122.8215976,0.576204009,
34.72347235,125.5336428,71.50059889,122.8109291,0.576052448,
34.74347435,125.5166072,71.47413121,122.8002728,0.575900929,
34.76347635,125.4995944,71.44768411,122.7896285,0.575749452,
34.78347835,125.4826045,71.4212575,122.778996,0.575598017,
34.80348035,125.4656375,71.39485132,122.7683754,0.575446624,
34.82348235,125.4486936,71.3684655,122.7577663,0.575295273,
34.84348435,125.4317728,71.34209996,122.7471688,0.575143963,
34.86348635,125.4148752,71.31575464,122.7365827,0.574992694,
34.88348835,125.3980009,71.28942947,122.7260078,0.574841467,
34.90349035,125.3811498,71.26312437,122.7154441,0.574690281,
34.92349235,125.3643221,71.23683928,122.7048914,0.574539137,
34.94349435,125.3475179,71.21057412,122.6943497,0.574388033,
34.96349635,125.3307372,71.18432882,122.6838186,0.57423697,
34.98349835,125.3139801,71.15810332,122.6732983,0.574085947,
35.00350035,125.2972466,71.13189753,122.6627884,0.573934966,
35.02350235,125.2805369,71.1057114,122.652289,0.573784025,
35.04350435,125.263851,71.07954485,122.6417998,0.573633124,
35.06350635,125.2471889,71.05339781,122.6313208,0.573482263,
35.08350835,125.2305508,71.02727021,122.6208519,0.573331442,
35.10351035,125.2139367,71.00116197,122.6103928,0.573180662,
35.12351235,125.1973466,70.97507304,122.5999435,0.573029921,
35.14351435,125.1807807,70.94900333,122.5895039,0.57287922,
35.16351635,125.164239,70.92295277,122.5790738,0.572728559,
35.18351835,125.1477216,70.89692131,122.5686532,0.572577937,
35.20352035,125.1312286,70.87090886,122.5582418,0.572427355,
35.22352235,125.11476,70.84491535,122.5478396,0.572276811,
35.24352435,125.0983159,70.81894072,122.5374464,0.572126307,
35.26352635,125.0818963,70.79298489,122.5270622,0.571975842,
35.28352835,125.0655014,70.76704779,122.5166867,0.571825416,
35.30353035,125.0491311,70.74112936,122.5063199,0.571675029,
35.32353235,125.0327857,70.71522952,122.4959617,0.57152468,
35.34353435,125.016465,70.68934819,122.4856119,0.57137437,
35.36353635,125.0001693,70.66348532,122.4752704,0.571224098,
35.38353835,124.9838986,70.63764083,122.464937,0.571073865,
35.40354035,124.9676529,70.61181464,122.4546118,0.570923669,
35.42354235,124.9514323,70.5860067,122.4442944,0.570773512,
35.44354435,124.9352369,70.56021692,122.4339849,0.570623392,
35.46354635,124.9190668,70.53444524,122.423683,0.570473311,
35.48354835,124.902922,70.50869159,122.4133887,0.570323267,
35.50355036,124.8868026,70.48295589,122.4031019,0.57017326,
35.52355236,124.8707086,70.45723807,122.3928223,0.570023291,
35.54355436,124.8546402,70.43153807,122.3825499,0.56987336,
35.56355636,124.8385974,70.40585582,122.3722847,0.569723465,
35.58355836,124.8225802,70.38019123,122.3620263,0.569573608,
35.60356036,124.8065888,70.35454425,122.3517748,0.569423787,
35.62356236,124.7906232,70.3289148,122.3415299,0.569274004,
35.64356436,124.7746835,70.30330281,122.3312916,0.569124257,
35.66356636,124.7587697,70.27770821,122.3210598,0.568974546,
35.68356836,124.742882,70.25213094,122.3108343,0.568824872,
35.70357036,124.7270203,70.22657091,122.300615,0.568675235,
35.72357236,124.7111848,70.20102806,122.2904018,0.568525633,
35.74357436,124.6953755,70.17550231,122.2801945,0.568376068,
35.76357636,124.6795925,70.14999361,122.269993,0.568226539,
35.78357836,124.6638359,70.12450187,122.2597973,0.568077045,
35.80358036,124.6481057,70.09902703,122.2496071,0.567927587,
35.82358236,124.632402,70.07356901,122.2394224,0.567778165,
35.84358436,124.6167249,70.04812775,122.229243,0.567628779,
35.86358636,124.6010744,70.02270317,122.2190688,0.567479427,
35.88358836,124.5854507,69.9972952,122.2088998,0.567330111,
35.90359036,124.5698537,69.97190378,122.1987356,0.56718083,
35.92359236,124.5542836,69.94652883,122.1885764,0.567031584,
35.94359436,124.5387404,69.92117028,122.1784218,0.566882373,
35.96359636,124.5232241,69.89582806,122.1682718,0.566733197,
35.98359836,124.507735,69.8705021,122.1581263,0.566584055,
36.00360036,124.4922729,69.84519233,122.1479852,0.566434948,
36.02360236,124.4768381,69.81989868,122.1378482,0.566285875,
36.04360436,124.4614305,69.79462107,122.1277154,0.566136836,
36.06360636,124.4460503,69.76935945,122.1175865,0.565987832,
36.08360836,124.4306975,69.74411373,122.1074615,0.565838861,
36.10361036,124.4153721,69.71888385,122.0973402,0.565689925,
36.12361236,124.4000743,69.69366973,122.0872225,0.565541022,
36.14361436,124.3848041,69.66847131,122.0771083,0.565392153,
36.16361636,124.3695616,69.64328851,122.0669975,0.565243317,
36.18361836,124.3543468,69.61812126,122.0568898,0.565094515,
36.20362036,124.3391599,69.5929695,122.0467853,0.564945746,
36.22362236,124.3240008,69.56783315,122.0366838,0.564797011,
36.24362436,124.3088697,69.54271215,122.0265851,0.564648308,
36.26362636,124.2937667,69.51760641,122.0164892,0.564499638,
36.28362836,124.2786917,69.49251587,122.0063959,0.564351001,
36.30363036,124.2636449,69.46744047,121.996305,0.564202397,
36.32363236,124.2486263,69.44238012,121.9862166,0.564053825,
36.34363436,124.2336361,69.41733476,121.9761304,0.563905286,
36.36363636,124.2186742,69.39230432,121.9660463,0.563756779,
36.38363836,124.2037408,69.36728873,121.9559641,0.563608304,
36.40364036,124.1888358,69.34228791,121.9458839,0.563459861,
36.42364236,124.1739595,69.3173018,121.9358054,0.56331145,
36.44364436,124.1591118,69.29233032,121.9257286,0.563163071,
36.46364636,124.1442929,69.26737341,121.9156532,0.563014724,
36.48364836,124.1295027,69.24243099,121.9055792,0.562866409,
36.50365037,124.1147414,69.217503,121.8955065,0.562718124,
36.52365237,124.100009,69.19258935,121.8854349,0.562569871,
36.54365437,124.0853057,69.16768999,121.8753643,0.56242165,
36.56365637,124.0706314,69.14280485,121.8652946,0.562273459,
36.58365837,124.0559862,69.11793384,121.8552256,0.5621253,
36.60366037,124.0413702,69.0930769,121.8451573,0.561977171,
36.62366237,124.0267835,69.06823396,121.8350895,0.561829073,
36.64366437,124.0122262,69.04340495,121.8250221,0.561681005,
36.66366637,123.9976983,69.0185898,121.8149549,0.561532968,
36.68366837,123.9831999,68.99378843,121.8048879,0.561384962,
36.70367037,123.968731,68.96900079,121.7948209,0.561236986,
36.72367237,123.9542917,68.94422678,121.7847538,0.561089039,
36.74367437,123.9398822,68.91946636,121.7746865,0.560941123,
36.76367637,123.9255024,68.89471944,121.7646188,0.560793237,
36.78367837,123.9111524,68.86998595,121.7545506,0.56064538,
36.80368037,123.8968324,68.84526582,121.7444819,0.560497553,
36.82368237,123.8825423,68.82055899,121.7344124,0.560349756,
36.84368437,123.8682822,68.79586539,121.7243421,0.560201988,
36.86368637,123.8540523,68.77118493,121.7142708,0.560054249,
36.88368837,123.8398525,68.74651755,121.7041983,0.559906539,
36.90369037,123.825683,68.72186319,121.6941247,0.559758859,
36.92369237,123.8115438,68.69722176,121.6840498,0.559611207,
36.94369437,123.797435,68.6725932,121.6739733,0.559463584,
36.96369637,123.7833567,68.64797744,121.6638953,0.55931599,
36.98369837,123.7693088,68.62337441,121.6538156,0.559168424,
37.00370037,123.7552916,68.59878404,121.643734,0.559020887,
37.02370237,123.741305,68.57420625,121.6336504,0.558873378,
37.04370437,123.7273492,68.54964098,121.6235648,0.558725897,
37.06370637,123.7134242,68.52508815,121.613477,0.558578444,
37.08370837,123.69953,68.5005477,121.6033868,0.558431019,
37.10371037,123.6856668,68.47601955,121.5932942,0.558283622,
37.12371237,123.6718346,68.45150364,121.583199,0.558136252,
37.14371437,123.6580335,68.42699989,121.5731011,0.557988911,
37.16371637,123.6442635,68.40250823,121.5630004,0.557841596,
37.18371837,123.6305248,68.37802859,121.5528967,0.557694309,
37.20372037,123.6168173,68.3535609,121.54279,0.557547049,
37.22372237,123.6031412,68.32910509,121.53268,0.557399816,
37.24372437,123.5894965,68.30466109,121.5225668,0.557252611,
37.26372637,123.5758833,68.28022883,121.5124501,0.557105431,
37.28372837,123.5623017,68.25580824,121.5023298,0.556958279,
37.30373037,123.5487518,68.23139924,121.4922058,0.556811153,
37.32373237,123.5352335,68.20700177,121.482078,0.556664054,
37.34373437,123.521747,68.18261576,121.4719463,0.556516981,
37.36373637,123.5082923,68.15824113,121.4618105,0.556369934,
37.38373837,123.4948696,68.13387782,121.4516705,0.556222914,
37.40374037,123.4814788,68.10952575,121.4415262,0.556075919,
37.42374237,123.4681201,68.08518486,121.4313775,0.55592895,
37.44374437,123.4547935,68.06085506,121.4212242,0.555782007,
37.46374637,123.4414991,68.0365363,121.4110663,0.55563509,
37.48374837,123.428237,68.01222851,121.4009035,0.555488198,
37.50375038,123.4150072,67.9879316,121.3907358,0.555341331,
37.52375238,123.4018098,67.96364551,121.3805631,0.55519449,
37.54375438,123.3886448,67.93937017,121.3703851,0.555047674,
37.56375638,123.3755124,67.91510552,121.3602019,0.554900883,
37.58375838,123.3624126,67.89085147,121.3500133,0.554754116,
37.60376038,123.3493455,67.86660795,121.3398191,0.554607375,
37.62376238,123.3363111,67.84237491,121.3296192,0.554460658,
37.64376438,123.3233096,67.81815226,121.3194136,0.554313965,
37.66376638,123.3103409,67.79393994,121.309202,0.554167297,
37.68376838,123.2974052,67.76973787,121.2989844,0.554020653,
37.70377038,123.2845025,67.74554598,121.2887606,0.553874034,
37.72377238,123.2716329,67.72136421,121.2785305,0.553727438,
37.74377438,123.2587964,67.69719249,121.2682941,0.553580867,
37.76377638,123.2459932,67.67303073,121.2580511,0.553434319,
37.78377838,123.2332233,67.64887888,121.2478014,0.553287794,
37.80378038,123.2204867,67.62473686,121.2375449,0.553141294,
37.82378238,123.2077836,67.6006046,121.2272816,0.552994816,
37.84378438,123.195114,67.57648203,121.2170112,0.552848363,
37.86378638,123.182478,67.55236907,121.2067336,0.552701932,
37.88378838,123.1698756,67.52826567,121.1964488,0.552555524,
37.90379038,123.1573069,67.50417175,121.1861566,0.552409139,
37.92379238,123.1447721,67.48008723,121.1758568,0.552262777,
37.94379438,123.132271,67.45601205,121.1655494,0.552116438,
37.96379638,123.1198039,67.43194613,121.1552343,0.551970121,
37.98379838,123.1073708,67.40788941,121.1449112,0.551823827,
38.00380038,123.0949718,67.38384182,121.1345801,0.551677555,
38.02380238,123.0826069,67.35980328,121.1242409,0.551531305,
38.04380438,123.0702762,67.33577372,121.1138934,0.551385077,
38.06380638,123.0579797,67.31175307,121.1035375,0.551238872,
38.08380838,123.0457176,67.28774127,121.0931731,0.551092688,
38.10381038,123.03349,67.26373824,121.0828001,0.550946525,
38.12381238,123.0212968,67.23974391,121.0724183,0.550800385,
38.14381438,123.0091381,67.21575821,121.0620276,0.550654266,
38.16381638,122.9970141,67.19178107,121.0516279,0.550508168,
38.18381838,122.9849247,67.16781242,121.0412191,0.550362091,
38.20382038,122.9728701,67.14385218,121.030801,0.550216036,
38.22382238,122.9608503,67.1199003,121.0203735,0.550070001,
38.24382438,122.9488655,67.09595669,121.0099366,0.549923988,
38.26382638,122.9369155,67.07202129,120.99949,0.549777995,
38.28382838,122.9250007,67.04809402,120.9890336,0.549632023,
38.30383038,122.9131209,67.02417482,120.9785674,0.549486071,
38.32383238,122.9012763,67.00026361,120.9680912,0.54934014,
38.34383438,122.8894669,66.97636033,120.9576049,0.549194228,
38.36383638,122.8776929,66.9524649,120.9471083,0.549048337,
38.38383838,122.8659542,66.92857725,120.9366014,0.548902466,
38.40384038,122.854251,66.90469731,120.9260839,0.548756615,
38.42384238,122.8425833,66.88082502,120.9155559,0.548610784,
38.44384438,122.8309512,66.85696029,120.9050171,0.548464972,
38.46384638,122.8193547,66.83310307,120.8944674,0.54831918,
38.48384838,122.807794,66.80925327,120.8839068,0.548173407,
38.50385039,122.7962691,66.78541084,120.873335,0.548027654,
38.52385239,122.78478,66.76157569,120.862752,0.547881919,
38.54385439,122.7733269,66.73774776,120.8521577,0.547736204,
38.56385639,122.7619098,66.71392697,120.8415519,0.547590508,
38.58385839,122.7505287,66.69011326,120.8309344,0.54744483,
38.60386039,122.7391838,66.66630656,120.8203053,0.547299171,
38.62386239,122.7278751,66.64250679,120.8096643,0.547153531,
38.64386439,122.7166027,66.61871388,120.7990113,0.547007909,
38.66386639,122.7053667,66.59492777,120.7883462,0.546862305,
38.68386839,122.694167,66.57114838,120.7776689,0.546716719,
38.70387039,122.6830039,66.54737564,120.7669792,0.546571152,
38.72387239,122.6718773,66.52360949,120.7562771,0.546425602,
38.74387439,122.6607873,66.49984984,120.7455624,0.546280071,
38.76387639,122.6497341,66.47609664,120.7348349,0.546134557,
38.78387839,122.6387176,66.4523498,120.7240947,0.54598906,
38.80388039,122.6277379,66.42860927,120.7133414,0.545843581,
38.82388239,122.6167952,66.40487496,120.7025751,0.54569812,
38.84388439,122.6058894,66.38114681,120.6917956,0.545552675,
38.86388639,122.5950207,66.35742475,120.6810027,0.545407248,
